Prop_0,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year,month,day,fulldate,fulltime,fulldatewithtime,_c0
,T00149160,A00000497,Debit,Cash Withdrawal,19100,40872.4,,,NA,2013,11,11,2013-11-11,13:05:45,2013-11-11T13:05:45,19512
,T00154068,A00000517,Credit,Credit in Cash,23755,47241.5,,,NA,2013,11,11,2013-11-11,15:59:29,2013-11-11T15:59:29,19513
,T00155251,A00000520,Credit,Collection from Another Bank,3498,4498,,State Street Corp.,5587023,2013,11,11,2013-11-11,09:22:56,2013-11-11T09:22:56,19514
,T00220998,A00000750,Credit,Credit in Cash,1000,22871.9,,,NA,2013,11,11,2013-11-11,15:31:34,2013-11-11T15:31:34,19515
,T00219635,A00000747,Credit,Credit in Cash,4009,29812.3,,,NA,2013,11,11,2013-11-11,14:43:59,2013-11-11T14:43:59,19516
,T00117935,A00000396,Debit,Remittance to Another Bank,261,58203.9, ,State Street Corp.,33896279,2013,11,11,2013-11-11,11:11:51,2013-11-11T11:11:51,19517
,T00952272,A00003246,Debit,Cash Withdrawal,3500,29274,,,NA,2013,11,11,2013-11-11,10:38:55,2013-11-11T10:38:55,19518
,T00740450,A00002528,Credit,Collection from Another Bank,4236,24987,Old Age Pension,JPMorgan Chase,44526660,2013,11,11,2013-11-11,11:56:05,2013-11-11T11:56:05,19519
,T00509376,A00001743,Debit,Remittance to Another Bank,2279,16964.3,Household,Citigroup,61555409,2013,11,11,2013-11-11,08:48:42,2013-11-11T08:48:42,19520
,T00511275,A00001750,Credit,Credit in Cash,24863,58031.8,,,NA,2013,11,11,2013-11-11,10:14:04,2013-11-11T10:14:04,19521
,T00544640,A00001852,Credit,Collection from Another Bank,3299,26354.3,,Capital One,77745967,2013,11,11,2013-11-11,15:39:53,2013-11-11T15:39:53,19522
,T01635358,A00005546,Credit,Collection from Another Bank,25369,71984.4,,Morgan Stanley,72397291,2013,11,11,2013-11-11,14:39:05,2013-11-11T14:39:05,19523
,T00356414,A00001207,Debit,Cash Withdrawal,2760,56696.5,,,NA,2013,11,11,2013-11-11,08:47:28,2013-11-11T08:47:28,19524
,T00434108,A00001475,Debit,Cash Withdrawal,22100,41869.6,,,NA,2013,11,11,2013-11-11,12:34:03,2013-11-11T12:34:03,19525
,T00748275,A00002552,Debit,Remittance to Another Bank,7035,51516.5,Household,Wells Fargo & Co.,17411059,2013,11,11,2013-11-11,13:46:36,2013-11-11T13:46:36,19526
,T01155473,A00003954,Credit,Collection from Another Bank,6109,30874.9,Old Age Pension,Wells Fargo & Co.,60466706,2013,11,11,2013-11-11,15:06:18,2013-11-11T15:06:18,19527
,T01156231,A00003955,Debit,Cash Withdrawal,5300,31195.2,,,NA,2013,11,11,2013-11-11,15:30:56,2013-11-11T15:30:56,19528
,T01123032,A00003835,Credit,Credit in Cash,4400,24610.1,,,NA,2013,11,11,2013-11-11,14:17:22,2013-11-11T14:17:22,19529
,T00754315,A00002574,Debit,Remittance to Another Bank,9546,22117.3,Household,Capital One,61405271,2013,11,11,2013-11-11,08:18:25,2013-11-11T08:18:25,19530
,T00790905,A00002697,Debit,Remittance to Another Bank,378,31521.9,Household,Wells Fargo & Co.,87258666,2013,11,11,2013-11-11,16:34:55,2013-11-11T16:34:55,19531
,T00789852,A00002694,Debit,Remittance to Another Bank,3532,46036.2,Household,Capital One,95437645,2013,11,11,2013-11-11,14:05:11,2013-11-11T14:05:11,19532
,T01135764,A00003882,Credit,Collection from Another Bank,3246,25870.6,,Wells Fargo & Co.,64650767,2013,11,11,2013-11-11,08:28:12,2013-11-11T08:28:12,19533
,T01272413,A00004352,Credit,Credit in Cash,24269,71815.4,,,NA,2013,11,11,2013-11-11,13:57:26,2013-11-11T13:57:26,19534
,T00298572,A00001018,Debit,Remittance to Another Bank,1614,30852.5,Household,U.S. Bancorp,21977925,2013,11,11,2013-11-11,10:03:20,2013-11-11T10:03:20,19535
,T00294779,A00001006,Debit,Remittance to Another Bank,33,26924, ,Morgan Stanley,51874184,2013,11,11,2013-11-11,13:00:29,2013-11-11T13:00:29,19536
,T00330317,A00001126,Debit,Remittance to Another Bank,2791,22346.1,Household,Charles Schwab Corp.,12984758,2013,11,11,2013-11-11,10:53:32,2013-11-11T10:53:32,19537
,T00681719,A00002327,Debit,Remittance to Another Bank,13208,42220.9,Household,Charles Schwab Corp.,58510798,2013,11,11,2013-11-11,09:21:10,2013-11-11T09:21:10,19538
,T00265389,A00000907,Credit,Collection from Another Bank,3178,28059.8,,Bank of America,90560471,2013,11,11,2013-11-11,10:16:20,2013-11-11T10:16:20,19539
,T00834757,A00002841,Credit,Credit in Cash,9010,35823.3,,,NA,2013,11,11,2013-11-11,09:36:02,2013-11-11T09:36:02,19540
,T00837255,A00002849,Credit,Collection from Another Bank,6677,14254,Old Age Pension,JPMorgan Chase,15285545,2013,11,11,2013-11-11,11:29:22,2013-11-11T11:29:22,19541
,T00726050,A00002484,Debit,Remittance to Another Bank,1390,31074.4, ,Capital One,72945260,2013,11,11,2013-11-11,08:46:59,2013-11-11T08:46:59,19542
,T00703195,A00002410,Credit,Collection from Another Bank,6105,32589.6,Old Age Pension,Charles Schwab Corp.,71350979,2013,11,11,2013-11-11,10:08:59,2013-11-11T10:08:59,19543
,T01584350,A00005387,Credit,Credit in Cash,10051,28231.5,,,NA,2013,11,11,2013-11-11,16:50:13,2013-11-11T16:50:13,19544
,T01583612,A00005385,Credit,Collection from Another Bank,14936,46161.5,,State Street Corp.,21876913,2013,11,11,2013-11-11,10:33:00,2013-11-11T10:33:00,19545
,T00906891,A00003091,Credit,Credit in Cash,200,200,,,NA,2013,11,11,2013-11-11,13:24:48,2013-11-11T13:24:48,19546
,T00908912,A00003096,Debit,Remittance to Another Bank,8,61996.7,Insurance Payment,Citigroup,74155062,2013,11,11,2013-11-11,08:37:10,2013-11-11T08:37:10,19547
,T00908840,A00003096,Debit,Remittance to Another Bank,65,61931.7, ,Morgan Stanley,64655774,2013,11,11,2013-11-11,11:08:02,2013-11-11T11:08:02,19548
,T00560981,A00001909,Debit,Remittance to Another Bank,43,20895.3,Household,JPMorgan Chase,56638652,2013,11,11,2013-11-11,09:59:43,2013-11-11T09:59:43,19549
,T00815823,A00002779,Credit,Credit in Cash,17308,57711.4,,,NA,2013,11,11,2013-11-11,13:10:38,2013-11-11T13:10:38,19550
,T01028659,A00003513,Debit,Remittance to Another Bank,2185,33285.8, ,State Street Corp.,20442784,2013,11,11,2013-11-11,08:47:05,2013-11-11T08:47:05,19551
,T00171823,A00000576,Credit,Collection from Another Bank,6207,26100.8,Old Age Pension,State Street Corp.,30300313,2013,11,11,2013-11-11,15:34:08,2013-11-11T15:34:08,19552
,T00168364,A00000563,Credit,Credit in Cash,9368,38156.6,,,NA,2013,11,11,2013-11-11,09:47:02,2013-11-11T09:47:02,19553
,T00377345,A00001285,Debit,Remittance to Another Bank,7213,48150.1,Household,State Street Corp.,21816671,2013,11,11,2013-11-11,16:38:45,2013-11-11T16:38:45,19554
,T00377273,A00001285,Credit,Credit in Cash,19039,55363.1,,,NA,2013,11,11,2013-11-11,13:09:36,2013-11-11T13:09:36,19555
,T00166269,A00000555,Debit,Cash Withdrawal,20600,41536.5,,,NA,2013,11,11,2013-11-11,13:45:18,2013-11-11T13:45:18,19556
,T00165831,A00000555,Credit,Credit in Cash,22668,62136.5,,,NA,2013,11,11,2013-11-11,13:22:48,2013-11-11T13:22:48,19557
,T00999456,A00003413,Credit,Credit in Cash,7481,31269.6,,,NA,2013,11,11,2013-11-11,09:54:54,2013-11-11T09:54:54,19558
,T00071299,A00000238,Credit,Collection from Another Bank,3351,10553,,Goldman Sachs,50988632,2013,11,11,2013-11-11,16:51:35,2013-11-11T16:51:35,19559
,T00081788,A00000274,Credit,Credit in Cash,20398,53551.4,,,NA,2013,11,11,2013-11-11,12:48:55,2013-11-11T12:48:55,19560
,T00059027,A00000197,Debit,Remittance to Another Bank,9454,50736.7,Household,Citigroup,67286312,2013,11,11,2013-11-11,10:55:14,2013-11-11T10:55:14,19561
,T00113887,A00000385,Credit,Collection from Another Bank,3469,21648.8,,Goldman Sachs,60511863,2013,11,11,2013-11-11,14:53:17,2013-11-11T14:53:17,19562
,T00522188,A00001782,Debit,Remittance to Another Bank,3231,28543.6,Household,Citigroup,99716561,2013,11,11,2013-11-11,11:12:29,2013-11-11T11:12:29,19563
,T00582967,A00001984,Credit,Credit in Cash,13066,13866,,,NA,2013,11,11,2013-11-11,16:40:20,2013-11-11T16:40:20,19564
,T00470655,A00001603,Credit,Credit in Cash,7611,28119.6,,,NA,2013,11,11,2013-11-11,13:58:05,2013-11-11T13:58:05,19565
,T00498472,A00001699,Debit,Remittance to Another Bank,3463,21784.7,Household,Goldman Sachs,62475007,2013,11,11,2013-11-11,09:01:10,2013-11-11T09:01:10,19566
,T00700216,A00002396,Debit,Remittance to Another Bank,2548,22296.8,Household,JPMorgan Chase,75456380,2013,11,11,2013-11-11,15:44:59,2013-11-11T15:44:59,19567
,T00767161,A00002620,Credit,Credit in Cash,5783,33233.2,,,NA,2013,11,11,2013-11-11,14:33:39,2013-11-11T14:33:39,19568
,T00621863,A00002122,Debit,Remittance to Another Bank,7663,57485.9,Household,Bank of New York Mellon Corp.,7883274,2013,11,11,2013-11-11,14:25:04,2013-11-11T14:25:04,19569
,T01879399,A00006363,Credit,Credit in Cash,11720,44415.4,,,NA,2013,11,11,2013-11-11,15:37:12,2013-11-11T15:37:12,19570
,T03123007,A00010364,Debit,Remittance to Another Bank,6262,42821.3,Household,Citigroup,67477196,2013,11,11,2013-11-11,10:19:44,2013-11-11T10:19:44,19571
,T00903244,A00003078,Credit,Collection from Another Bank,3348,13592,,Capital One,85435038,2013,11,11,2013-11-11,14:15:56,2013-11-11T14:15:56,19572
,T00900600,A00003069,Credit,Credit in Cash,23156,66429.4,,,NA,2013,11,11,2013-11-11,13:43:02,2013-11-11T13:43:02,19573
,T01040583,A00003558,Debit,Remittance to Another Bank,3231,18097.8,Insurance Payment,Wells Fargo & Co.,98339360,2013,11,11,2013-11-11,14:03:24,2013-11-11T14:03:24,19574
,T01037200,A00003548,Credit,Credit in Cash,1000,1000,,,NA,2013,11,11,2013-11-11,09:12:07,2013-11-11T09:12:07,19575
,T00013893,A00000047,Credit,Collection from Another Bank,35257,86971.1,,Bank of New York Mellon Corp.,45187926,2013,11,11,2013-11-11,13:02:17,2013-11-11T13:02:17,19576
,T00009617,A00000034,Credit,Collection from Another Bank,31845,61449.6,,Citigroup,2569228,2013,11,11,2013-11-11,08:36:42,2013-11-11T08:36:42,19577
,T00887185,A00003026,Credit,Credit in Cash,20740,58311.7,,,NA,2013,11,11,2013-11-11,10:56:20,2013-11-11T10:56:20,19578
,T00887784,A00003028,Credit,Collection from Another Bank,4214,8828,Old Age Pension,Wells Fargo & Co.,87715136,2013,11,11,2013-11-11,13:49:29,2013-11-11T13:49:29,19579
,T00478263,A00001630,Credit,Collection from Another Bank,5862,24348,Old Age Pension,Charles Schwab Corp.,42275017,2013,11,11,2013-11-11,11:31:53,2013-11-11T11:31:53,19580
,T00528827,A00001804,Credit,Credit in Cash,42345,111072.4,,,NA,2013,11,11,2013-11-11,10:28:48,2013-11-11T10:28:48,19581
,T00529091,A00001804,Debit,Cash Withdrawal,21900,89172.4,,,NA,2013,11,11,2013-11-11,12:46:43,2013-11-11T12:46:43,19582
,T00880674,A00003000,Debit,Cash Withdrawal,8200,28455.5,,,NA,2013,11,11,2013-11-11,11:59:14,2013-11-11T11:59:14,19583
,T01079570,A00003687,Credit,Credit in Cash,11944,12844,,,NA,2013,11,11,2013-11-11,11:00:32,2013-11-11T11:00:32,19584
,T01701173,A00005767,Credit,Credit in Cash,8608,37414,,,NA,2013,11,11,2013-11-11,12:29:55,2013-11-11T12:29:55,19585
,T00275502,A00000943,Debit,Cash Withdrawal,1080,18356.5,,,NA,2013,11,11,2013-11-11,16:33:12,2013-11-11T16:33:12,19586
,T00439190,A00001493,Debit,Remittance to Another Bank,51,20628.7, ,Wells Fargo & Co.,85806101,2013,11,11,2013-11-11,13:18:08,2013-11-11T13:18:08,19587
,T00233187,A00000793,Debit,Remittance to Another Bank,851,19974,,State Street Corp.,95059883,2013,11,11,2013-11-11,11:27:37,2013-11-11T11:27:37,19588
,T01050337,A00003593,Debit,Remittance to Another Bank,4524,26605.1,Household,Bank of New York Mellon Corp.,49978005,2013,11,11,2013-11-11,13:49:56,2013-11-11T13:49:56,19589
,T02789142,A00009236,Credit,Credit in Cash,11906,38317.7,,,NA,2013,11,11,2013-11-11,13:42:14,2013-11-11T13:42:14,19590
,T00324141,A00001107,Credit,Collection from Another Bank,6390,20019.9,Old Age Pension,PNC Financial Services,72903412,2013,11,11,2013-11-11,15:53:09,2013-11-11T15:53:09,19591
,T00403013,A00001372,Debit,Cash Withdrawal,7300,27724,,,NA,2013,11,11,2013-11-11,15:08:08,2013-11-11T15:08:08,19592
,T00717191,A00002457,Credit,Credit in Cash,500,500,,,NA,2013,11,11,2013-11-11,13:00:53,2013-11-11T13:00:53,19593
,T00284283,A00000977,Credit,Credit in Cash,14041,40810.9,,,NA,2013,11,11,2013-11-11,09:13:59,2013-11-11T09:13:59,19594
,T00291004,A00000998,Credit,Credit in Cash,24608,24608,,,NA,2013,11,11,2013-11-11,14:33:05,2013-11-11T14:33:05,19595
,T00290993,A00000998,Credit,Credit in Cash,200,24808,,,NA,2013,11,11,2013-11-11,11:56:53,2013-11-11T11:56:53,19596
,T00796084,A00002712,Credit,Collection from Another Bank,6604,33143.4,Old Age Pension,State Street Corp.,16008741,2013,11,11,2013-11-11,09:24:13,2013-11-11T09:24:13,19597
,T00720277,A00002467,Credit,Credit in Cash,22753,60897.7,,,NA,2013,11,11,2013-11-11,16:19:54,2013-11-11T16:19:54,19598
,T00759678,A00002592,Credit,Credit in Cash,11759,37809.3,,,NA,2013,11,11,2013-11-11,08:42:06,2013-11-11T08:42:06,19599
,T00738625,A00002523,Debit,Remittance to Another Bank,41,29909.5,Insurance Payment,Morgan Stanley,57632476,2013,11,11,2013-11-11,14:26:22,2013-11-11T14:26:22,19600
,T00737559,A00002519,Debit,Cash Withdrawal,800,29158.6,,,NA,2013,11,11,2013-11-11,10:07:19,2013-11-11T10:07:19,19601
,T00840730,A00002862,Debit,Remittance to Another Bank,5728,59308.8, ,Bank of America,24443286,2013,11,11,2013-11-11,15:60:44,2013-11-11T15:60:44,19602
,T00844649,A00002876,Debit,Remittance to Another Bank,5231,49584,Household,Goldman Sachs,30939269,2013,11,11,2013-11-11,14:22:23,2013-11-11T14:22:23,19603
,T00890304,A00003035,Debit,Cash Withdrawal,40000,61507.4,,,NA,2013,11,11,2013-11-11,09:07:09,2013-11-11T09:07:09,19604
,T00889903,A00003035,Credit,Collection from Another Bank,46312,101507.4,,Citigroup,68641763,2013,11,11,2013-11-11,09:37:42,2013-11-11T09:37:42,19605
,T00926005,A00003157,Credit,Collection from Another Bank,6273,19265.3,Old Age Pension,Citigroup,36065280,2013,11,11,2013-11-11,09:46:25,2013-11-11T09:46:25,19606
,T00850249,A00002896,Debit,Remittance to Another Bank,1852,15967.8,Household,PNC Financial Services,14075744,2013,11,11,2013-11-11,08:47:01,2013-11-11T08:47:01,19607
,T00850177,A00002896,Credit,Collection from Another Bank,3221,17819.8,,TD Bank,36761188,2013,11,11,2013-11-11,13:24:50,2013-11-11T13:24:50,19608
,T00506533,A00001730,Debit,Remittance to Another Bank,1978,31033.8,Household,Charles Schwab Corp.,42885518,2013,11,11,2013-11-11,08:02:30,2013-11-11T08:02:30,19609
,T00506847,A00001731,Credit,Collection from Another Bank,4758,17510.6,Old Age Pension,Wells Fargo & Co.,89825009,2013,11,11,2013-11-11,14:51:06,2013-11-11T14:51:06,19610
,T00846804,A00002884,Credit,Credit in Cash,5810,27227,,,NA,2013,11,11,2013-11-11,09:02:49,2013-11-11T09:02:49,19611
,T00849803,A00002895,Debit,Remittance to Another Bank,5598,30202.8,Household,Bank of America,10887700,2013,11,11,2013-11-11,16:13:06,2013-11-11T16:13:06,19612
,T00412832,A00001404,Debit,Remittance to Another Bank,123,73369.8, ,Bank of America,76187407,2013,11,11,2013-11-11,08:10:20,2013-11-11T08:10:20,19613
,T00412904,A00001404,Debit,Remittance to Another Bank,53,73316.8,Insurance Payment,Charles Schwab Corp.,45402222,2013,11,11,2013-11-11,15:39:14,2013-11-11T15:39:14,19614
,T00419360,A00001422,Debit,Remittance to Another Bank,2655,27997.1,Household,Bank of New York Mellon Corp.,24991828,2013,11,11,2013-11-11,11:38:15,2013-11-11T11:38:15,19615
,T00204974,A00000697,Credit,Credit in Cash,22067,54372.5,,,NA,2013,11,11,2013-11-11,16:35:07,2013-11-11T16:35:07,19616
,T00252655,A00000866,Credit,Credit in Cash,12644,42092.7,,,NA,2013,11,11,2013-11-11,08:37:01,2013-11-11T08:37:01,19617
,T00251907,A00000863,Debit,Remittance to Another Bank,6087,53784.4,Household,Bank of America,35133409,2013,11,11,2013-11-11,16:29:01,2013-11-11T16:29:01,19618
,T00251457,A00000862,Debit,Cash Withdrawal,9300,82256.5,,,NA,2013,11,11,2013-11-11,13:32:45,2013-11-11T13:32:45,19619
,T00193796,A00000657,Credit,Credit in Cash,4393,27438.7,,,NA,2013,11,11,2013-11-11,13:12:54,2013-11-11T13:12:54,19620
,T00192179,A00000652,Debit,Remittance to Another Bank,7591,35127.3,Household,State Street Corp.,56959491,2013,11,11,2013-11-11,10:16:51,2013-11-11T10:16:51,19621
,T00202004,A00000686,Debit,Remittance to Another Bank,983,37997,Insurance Payment,JPMorgan Chase,65920859,2013,11,11,2013-11-11,10:56:07,2013-11-11T10:56:07,19622
,T00958763,A00003267,Credit,Credit in Cash,12298,44453.3,,,NA,2013,11,11,2013-11-11,15:49:07,2013-11-11T15:49:07,19623
,T01011170,A00003456,Credit,Collection from Another Bank,6443,19675.8,Old Age Pension,Bank of America,24810451,2013,11,11,2013-11-11,09:35:27,2013-11-11T09:35:27,19624
,T01122118,A00003834,Debit,Remittance to Another Bank,375,21020.2, ,State Street Corp.,63132923,2013,11,11,2013-11-11,16:14:44,2013-11-11T16:14:44,19625
,T02524911,A00008330,Debit,Cash Withdrawal,200,59895.1,,,0,2013,11,11,2013-11-11,14:26:56,2013-11-11T14:26:56,19626
,T00094268,A00000321,Credit,Credit in Cash,1100,1100,,,NA,2013,11,11,2013-11-11,16:17:36,2013-11-11T16:17:36,19627
,T00101469,A00000346,Debit,Remittance to Another Bank,7875,30708.9,Household,Morgan Stanley,13685655,2013,11,11,2013-11-11,13:00:33,2013-11-11T13:00:33,19628
,T00184247,A00000626,Credit,Credit in Cash,200,200,,,NA,2013,11,11,2013-11-11,10:54:35,2013-11-11T10:54:35,19629
,T00184692,A00000627,Credit,Credit in Cash,22349,55753.6,,,NA,2013,11,11,2013-11-11,09:24:46,2013-11-11T09:24:46,19630
,T00089065,A00000300,Debit,Remittance to Another Bank,1628,31871.3,Household,State Street Corp.,46045607,2013,11,11,2013-11-11,16:56:42,2013-11-11T16:56:42,19631
,T00550096,A00001874,Credit,Collection from Another Bank,3151,19201,,State Street Corp.,74529486,2013,11,11,2013-11-11,15:40:53,2013-11-11T15:40:53,19632
,T00607593,A00002068,Debit,Remittance to Another Bank,1047,28793.7,Insurance Payment,PNC Financial Services,17151004,2013,11,11,2013-11-11,14:16:47,2013-11-11T14:16:47,19633
,T00605266,A00002061,Credit,Credit in Cash,4004,31736.8,,,NA,2013,11,11,2013-11-11,10:21:39,2013-11-11T10:21:39,19634
,T00608218,A00002070,Debit,Remittance to Another Bank,8092,20593.9,Household,TD Bank,36406797,2013,11,11,2013-11-11,12:28:53,2013-11-11T12:28:53,19635
,T00712843,A00002436,Credit,Credit in Cash,8540,36795.5,,,NA,2013,11,11,2013-11-11,09:03:16,2013-11-11T09:03:16,19636
,T02592513,A00008564,Debit,Cash Withdrawal,7200,27161.4,,,NA,2013,11,11,2013-11-11,13:31:43,2013-11-11T13:31:43,19637
,T00491824,A00001678,Credit,Credit in Cash,23116,63161.5,,,NA,2013,11,11,2013-11-11,11:24:54,2013-11-11T11:24:54,19638
,T00518464,A00001771,Debit,Remittance to Another Bank,3052,23803.2,Household,Wells Fargo & Co.,38500511,2013,11,11,2013-11-11,15:53:53,2013-11-11T15:53:53,19639
,T00518392,A00001771,Credit,Credit in Cash,4579,26855.2,,,NA,2013,11,11,2013-11-11,08:40:37,2013-11-11T08:40:37,19640
,T00730484,A00002497,Debit,Remittance to Another Bank,3970,21435.9,Household,Goldman Sachs,38673484,2013,11,12,2013-11-12,15:39:32,2013-11-12T15:39:32,19641
,T00803159,A00002738,Credit,Credit in Cash,800,800,,,NA,2013,11,12,2013-11-12,14:34:58,2013-11-12T14:34:58,19642
,T01040653,A00003558,Debit,Cash Withdrawal,13371,48469.8,,,NA,2013,11,12,2013-11-12,11:53:01,2013-11-12T11:53:01,19643
,T00695947,A00002379,Debit,Remittance to Another Bank,46,30054.5,Insurance Payment,PNC Financial Services,77863126,2013,11,12,2013-11-12,08:51:17,2013-11-12T08:51:17,19644
,T02349818,A00007753,Debit,Cash Withdrawal,1800,60711.7,,,0,2013,11,12,2013-11-12,15:17:31,2013-11-12T15:17:31,19645
,T00919025,A00003133,Credit,Credit in Cash,19594,54400.3,,,NA,2013,11,12,2013-11-12,11:50:09,2013-11-12T11:50:09,19646
,T00963267,A00003283,Debit,Remittance to Another Bank,8720,29033.7,Household,Morgan Stanley,5958080,2013,11,12,2013-11-12,14:40:57,2013-11-12T14:40:57,19647
,T01067862,A00003649,Debit,Remittance to Another Bank,6468,40051.2,Household,Charles Schwab Corp.,57693803,2013,11,12,2013-11-12,14:57:13,2013-11-12T14:57:13,19648
,T01065238,A00003640,Credit,Collection from Another Bank,6454,6754,Old Age Pension,State Street Corp.,55372971,2013,11,12,2013-11-12,08:19:58,2013-11-12T08:19:58,19649
,T01736618,A00005891,Credit,Collection from Another Bank,32594,77742,,Bank of America,51054984,2013,11,12,2013-11-12,15:13:03,2013-11-12T15:13:03,19650
,T00047474,A00000160,Credit,Credit in Cash,11889,40094.2,,,NA,2013,11,12,2013-11-12,12:48:24,2013-11-12T12:48:24,19651
,T00025402,A00000083,Debit,Cash Withdrawal,6800,29490.7,,,NA,2013,11,12,2013-11-12,09:48:37,2013-11-12T09:48:37,19652
,T00026200,A00000086,Debit,Remittance to Another Bank,1160,19483.5,,U.S. Bancorp,48764252,2013,11,12,2013-11-12,09:05:48,2013-11-12T09:05:48,19653
,T00023536,A00000078,Credit,Credit in Cash,17478,57055.9,,,NA,2013,11,12,2013-11-12,16:54:28,2013-11-12T16:54:28,19654
,T00036846,A00000119,Debit,Remittance to Another Bank,8252,33975,Household,Capital One,21662587,2013,11,12,2013-11-12,14:51:59,2013-11-12T14:51:59,19655
,T00041214,A00000135,Debit,Cash Withdrawal,5700,25794.9,,,NA,2013,11,12,2013-11-12,13:51:27,2013-11-12T13:51:27,19656
,T00499123,A00001701,Credit,Credit in Cash,6004,48849.7,,,NA,2013,11,12,2013-11-12,14:54:26,2013-11-12T14:54:26,19657
,T00499436,A00001701,Debit,Cash Withdrawal,4500,44349.7,,,NA,2013,11,12,2013-11-12,10:23:04,2013-11-12T10:23:04,19658
,T00554262,A00001887,Debit,Remittance to Another Bank,5608,33151.5,Household,Goldman Sachs,2468169,2013,11,12,2013-11-12,15:58:10,2013-11-12T15:58:10,19659
,T00643882,A00002199,Credit,Collection from Another Bank,3747,27150.9,,Goldman Sachs,18111872,2013,11,12,2013-11-12,10:08:47,2013-11-12T10:08:47,19660
,T01781581,A00006040,Debit,Cash Withdrawal,200,55103.5,,,0,2013,11,12,2013-11-12,15:34:43,2013-11-12T15:34:43,19661
,T00451036,A00001534,Debit,Remittance to Another Bank,7451,30662,Household,Citigroup,3089267,2013,11,12,2013-11-12,11:01:19,2013-11-12T11:01:19,19662
,T00451901,A00001536,Credit,Collection from Another Bank,25609,50245.1,,TD Bank,51120805,2013,11,12,2013-11-12,12:03:42,2013-11-12T12:03:42,19663
,T00451466,A00001535,Credit,Credit in Cash,4136,24601.8,,,NA,2013,11,12,2013-11-12,14:17:39,2013-11-12T14:17:39,19664
,T01110560,A00003792,Credit,Collection from Another Bank,5277,21469.4,Old Age Pension,Goldman Sachs,99550264,2013,11,12,2013-11-12,13:21:16,2013-11-12T13:21:16,19665
,T01106924,A00003781,Credit,Credit in Cash,24033,54946.8,,,NA,2013,11,12,2013-11-12,09:52:35,2013-11-12T09:52:35,19666
,T02106520,A00007133,Credit,Credit in Cash,4347,21127.8,,,NA,2013,11,12,2013-11-12,15:19:08,2013-11-12T15:19:08,19667
,T00271486,A00000930,Credit,Credit in Cash,14035,49547.6,,,NA,2013,11,12,2013-11-12,08:13:12,2013-11-12T08:13:12,19668
,T00298644,A00001018,Debit,Remittance to Another Bank,1028,29824.5, ,Wells Fargo & Co.,98507838,2013,11,12,2013-11-12,16:14:23,2013-11-12T16:14:23,19669
,T00337021,A00001145,Credit,Collection from Another Bank,2921,15563,,Capital One,25428694,2013,11,12,2013-11-12,10:03:48,2013-11-12T10:03:48,19670
,T00334057,A00001136,Credit,Collection from Another Bank,30818,79464.1,,Morgan Stanley,84885888,2013,11,12,2013-11-12,15:58:54,2013-11-12T15:58:54,19671
,T01075166,A00003674,Debit,Remittance to Another Bank,9503,15265.7,Household,Citigroup,25279706,2013,11,12,2013-11-12,16:11:25,2013-11-12T16:11:25,19672
,T01003129,A00003424,Debit,Remittance to Another Bank,4979,59180.1,Household,PNC Financial Services,73358708,2013,11,12,2013-11-12,14:00:60,2013-11-12T14:00:60,19673
,T01006056,A00003435,Debit,Remittance to Another Bank,3090,20361,Household,Charles Schwab Corp.,24808752,2013,11,12,2013-11-12,08:14:04,2013-11-12T08:14:04,19674
,T01183187,A00004055,Credit,Credit in Cash,20281,64980.7,,,NA,2013,11,12,2013-11-12,15:58:42,2013-11-12T15:58:42,19675
,T00133392,A00000446,Debit,Cash Withdrawal,22800,47627.7,,,NA,2013,11,12,2013-11-12,14:15:06,2013-11-12T14:15:06,19676
,T00139356,A00000467,Credit,Credit in Cash,10249,30019.2,,,NA,2013,11,12,2013-11-12,11:04:34,2013-11-12T11:04:34,19677
,T00976615,A00003327,Debit,Cash Withdrawal,2600,29724.9,,,NA,2013,11,12,2013-11-12,13:40:01,2013-11-12T13:40:01,19678
,T00973984,A00003319,Credit,Collection from Another Bank,3331,24561.5,,Charles Schwab Corp.,30468779,2013,11,12,2013-11-12,11:21:31,2013-11-12T11:21:31,19679
,T00671448,A00002293,Credit,Collection from Another Bank,6745,34667.3,Old Age Pension,Citigroup,62203752,2013,11,12,2013-11-12,14:48:24,2013-11-12T14:48:24,19680
,T00672755,A00002298,Credit,Credit in Cash,21788,67819.4,,,NA,2013,11,12,2013-11-12,13:57:02,2013-11-12T13:57:02,19681
,T00775247,A00002645,Debit,Remittance to Another Bank,5457,28105.3,Insurance Payment,Charles Schwab Corp.,18570590,2013,11,12,2013-11-12,12:20:59,2013-11-12T12:20:59,19682
,T00772995,A00002639,Credit,Credit in Cash,24266,58253.7,,,NA,2013,11,12,2013-11-12,13:42:06,2013-11-12T13:42:06,19683
,T00773650,A00002641,Credit,Credit in Cash,21432,62882.6,,,NA,2013,11,12,2013-11-12,12:54:05,2013-11-12T12:54:05,19684
,T00773722,A00002641,Debit,Remittance to Another Bank,5126,57756.6,Household,Charles Schwab Corp.,13973546,2013,11,12,2013-11-12,13:44:33,2013-11-12T13:44:33,19685
,T03292545,A00010940,Debit,Cash Withdrawal,12900,38056.3,,,NA,2013,11,12,2013-11-12,10:54:22,2013-11-12T10:54:22,19686
